COD_ETU;Note ;Résultat ;Année ;Session ;FILIERE;ANNEE;MODULE;;;
13010013;12.2  ;V  ;2014;1;BCG;2014;TLBC3104;;;
13010843;10;V  ;2014;1;BCG;2014;TLBC3104;;;
13011263;;;;;BCG;2014;TLBC3104;;;
13011472;5.8   ;NV ;2014;2;BCG;2014;TLBC3104;;;
13012142;13.6  ;V  ;2014;1;BCG;2014;TLBC3104;;;
13012344;8.4   ;NV ;2014;2;BCG;2014;TLBC3104;;;
13012527;7.1   ;NV ;2014;2;BCG;2014;TLBC3104;;;
13012771;10;V  ;2014;1;BCG;2014;TLBC3104;;;
13012975;10;V  ;2014;2;BCG;2014;TLBC3104;;;
13013142;10.7  ;V  ;2014;1;BCG;2014;TLBC3104;;;
13013213;11.7  ;V  ;2014;1;BCG;2014;TLBC3104;;;
13013707;;;;;BCG;2014;TLBC3104;;;
13014046;11.5  ;V  ;2014;1;BCG;2014;TLBC3104;;;
13014308;;;;;BCG;2014;TLBC3104;;;
13014471;12.5  ;V  ;2014;1;BCG;2014;TLBC3104;;;
13014980;8.75  ;NV ;2014;2;BCG;2014;TLBC3104;;;
13018251;7.5   ;NV ;2014;2;BCG;2014;TLBC3104;;;
